code,name,year,report_date,divi,shares
000019,深深宝A,2013,2014-03-18,0.0,4.0
600896,览海投资,2013,2014-03-18,0.1,0.0
600685,中船防务,2013,2014-03-18,0.1,0.0
600588,用友网络,2013,2014-03-18,3.0,2.0
600583,海油工程,2013,2014-03-18,1.0,0.0
600582,天地科技,2013,2014-03-18,1.0,0.0
600558,大西洋,2013,2014-03-18,0.6,3.0
600486,扬农化工,2013,2014-03-18,2.2,5.0
600468,百利电气,2013,2014-03-18,0.2,0.0
600389,江山股份,2013,2014-03-18,4.7,0.0
600332,白云山,2013,2014-03-18,2.3,0.0
600321,国栋建设,2013,2014-03-18,0.2,0.0
600266,北京城建,2013,2014-03-18,4.4,2.0
600258,首旅酒店,2013,2014-03-18,2.5,0.0
600063,皖维高新,2013,2014-03-18,0.1,0.0
600052,浙江广厦,2013,2014-03-18,0.4,0.0
002563,森马服饰,2013,2014-03-17,10.0,0.0
002527,新时达,2013,2014-03-17,1.5,0.0
002591,恒大高新,2013,2014-03-17,0.6,10.0
002236,大华股份,2013,2014-03-17,1.0,0.0
600729,重庆百货,2013,2014-03-17,6.5,0.0
002595,豪迈科技,2013,2014-03-15,6.0,0.0
002456,欧菲光,2013,2014-03-15,1.9,10.0
002550,千红制药,2013,2014-03-15,5.0,10.0
002226,江南化工,2013,2014-03-15,4.0,0.0
002191,劲嘉股份,2013,2014-03-15,1.0,0.0
002187,广百股份,2013,2014-03-15,3.0,0.0
002034,美欣达,2013,2014-03-15,3.0,0.0
600463,空港股份,2013,2014-03-15,1.0,0.0
600271,航天信息,2013,2014-03-15,6.0,0.0
600343,航天动力,2013,2014-03-15,1.0,10.0
000973,佛塑科技,2013,2014-03-15,0.3,0.0
000901,航天科技,2013,2014-03-15,0.2,0.0
000793,华闻传媒,2013,2014-03-15,0.4,0.0
000591,太阳能,2013,2014-03-15,0.4,0.0
000550,江铃汽车,2013,2014-03-15,7.9,0.0
000524,岭南控股,2013,2014-03-15,1.0,0.0
600864,哈投股份,2013,2014-03-15,2.5,0.0
600841,上柴股份,2013,2014-03-15,0.6,0.0
600826,兰生股份,2013,2014-03-15,0.5,0.0
600756,浪潮软件,2013,2014-03-15,0.1,0.0
000056,皇庭国际,2013,2014-03-15,0.0,4.0
000006,深振业A,2013,2014-03-15,1.6,0.0
600666,奥瑞德,2013,2014-03-15,0.1,0.0
600563,法拉电子,2013,2014-03-15,7.0,0.0
600400,红豆股份,2013,2014-03-15,0.3,0.0
600378,天科股份,2013,2014-03-15,1.0,0.0
600298,安琪酵母,2013,2014-03-15,1.5,0.0
600246,万通地产,2013,2014-03-15,0.7,0.0
600238,海南椰岛,2013,2014-03-15,1.0,0.0
600109,国金证券,2013,2014-03-15,0.8,0.0
002715,登云股份,2013,2014-03-14,0.6,0.0
002653,海思科,2013,2014-03-14,2.5,0.0
002628,成都路桥,2013,2014-03-14,0.9,0.0
002402,和而泰,2013,2014-03-14,3.0,5.0
002523,天桥起重,2013,2014-03-14,0.5,0.0
300233,金城医药,2013,2014-03-14,2.0,0.0
002238,天威视讯,2013,2014-03-14,1.0,0.0
002159,三特索道,2013,2014-03-14,0.5,0.0
002206,海利得,2013,2014-03-14,2.2,0.0
300342,天银机电,2013,2014-03-14,5.0,0.0
601318,中国平安,2013,2014-03-14,4.5,0.0
000802,北京文化,2013,2014-03-14,0.2,0.0
000686,东北证券,2013,2014-03-14,0.8,10.0
000608,阳光股份,2013,2014-03-14,0.3,0.0
600422,昆药集团,2013,2014-03-14,3.5,0.0
600111,北方稀土,2013,2014-03-14,2.0,0.0
600079,人福医药,2013,2014-03-14,1.2,0.0
002661,克明面业,2013,2014-03-13,5.0,0.0
300124,汇川技术,2013,2014-03-13,10.0,10.0
002424,贵州百灵,2013,2014-03-13,2.0,0.0
002421,达实智能,2013,2014-03-13,1.0,0.0
300035,中科电气,2013,2014-03-13,2.0,3.0
002405,四维图新,2013,2014-03-13,0.5,0.0
601588,北辰实业,2013,2014-03-13,0.6,0.0
600449,宁夏建材,2013,2014-03-13,1.9,0.0
000877,天山股份,2013,2014-03-13,1.0,0.0
000069,华侨城A,2013,2014-03-13,0.7,0.0
600720,祁连山,2013,2014-03-13,1.5,0.0
600665,天地源,2013,2014-03-13,1.0,0.0
600315,上海家化,2013,2014-03-13,5.1,0.0
600190,锦州港,2013,2014-03-13,0.3,0.0
600095,哈高科,2013,2014-03-13,0.3,0.0
603766,隆鑫通用,2013,2014-03-12,2.1,0.0
300349,金卡股份,2013,2014-03-12,1.3,10.0
002649,博彦科技,2013,2014-03-12,2.3,0.0
002542,中化岩土,2013,2014-03-12,1.0,10.0
300159,新研股份,2013,2014-03-12,2.0,10.0
002493,荣盛石化,2013,2014-03-12,1.0,0.0
300110,华仁药业,2013,2014-03-12,1.0,5.0
002469,三维工程,2013,2014-03-12,1.0,3.0
300444,双杰电气,2013,2014-03-12,2.0,2.0
002241,歌尔股份,2013,2014-03-12,1.0,0.0
002016,世荣兆业,2013,2014-03-12,0.8,0.0
600502,安徽水利,2013,2014-03-12,0.4,0.0
000936,华西股份,2013,2014-03-12,0.4,0.0
000848,承德露露,2013,2014-03-12,3.5,2.5
000703,恒逸石化,2013,2014-03-12,1.0,0.0
600875,东方电气,2013,2014-03-12,1.8,0.0
600814,杭州解百,2013,2014-03-12,0.7,0.0
000423,东阿阿胶,2013,2014-03-12,7.0,0.0
600675,*ST中企,2013,2014-03-12,1.0,2.0
600654,中安消,2013,2014-03-12,0.5,0.0
600587,新华医疗,2013,2014-03-12,1.2,10.0
600565,迪马股份,2013,2014-03-12,0.2,0.0
600488,天药股份,2013,2014-03-12,0.2,0.0
600386,北巴传媒,2013,2014-03-12,2.7,0.0
600323,瀚蓝环境,2013,2014-03-12,1.0,0.0
600279,重庆港九,2013,2014-03-12,0.7,0.0
600252,中恒集团,2013,2014-03-12,2.0,0.0
600118,中国卫星,2013,2014-03-12,0.8,0.0
600062,华润双鹤,2013,2014-03-12,3.4,0.0
600055,万东医疗,2013,2014-03-12,0.5,0.0
300368,汇金股份,2013,2014-03-11,4.0,10.0
002654,万润科技,2013,2014-03-11,0.8,0.0
300172,中电环保,2013,2014-03-11,1.5,3.0
002453,天马精化,2013,2014-03-11,0.5,0.0
002366,台海核电,2013,2014-03-11,2.5,0.0
002178,延华智能,2013,2014-03-11,0.6,0.0
002155,湖南黄金,2013,2014-03-11,0.5,0.0
002186,全聚德,2013,2014-03-11,2.2,0.0
002033,丽江旅游,2013,2014-03-11,1.2,0.0
002023,海特高新,2013,2014-03-11,1.0,0.0
000712,锦龙股份,2013,2014-03-11,2.0,10.0
000635,英力特,2013,2014-03-11,1.0,0.0
600868,梅雁吉祥,2013,2014-03-11,0.1,0.0
600845,宝信软件,2013,2014-03-11,2.4,0.0
000055,方大集团,2013,2014-03-11,0.3,0.0
600287,江苏舜天,2013,2014-03-11,0.8,0.0
600199,金种子酒,2013,2014-03-11,0.8,0.0
300087,荃银高科,2013,2014-03-10,1.5,5.0
002371,七星电子,2013,2014-03-10,1.0,0.0
600552,凯盛科技,2013,2014-03-10,0.7,5.0
600073,上海梅林,2013,2014-03-10,0.6,0.0
300227,光韵达,2013,2014-03-08,0.5,0.0
300190,维尔利,2013,2014-03-08,1.0,0.0
002488,金固股份,2013,2014-03-08,1.0,0.0
300084,海默科技,2013,2014-03-08,0.5,0.0
002242,九阳股份,2013,2014-03-08,5.0,0.0
002225,濮耐股份,2013,2014-03-08,0.5,0.0
002092,中泰化学,2013,2014-03-08,0.7,0.0
002077,大港股份,2013,2014-03-08,0.5,0.0
002080,中材科技,2013,2014-03-08,1.0,0.0
600537,亿晶光电,2013,2014-03-08,0.5,0.0
000999,华润三九,2013,2014-03-08,2.6,0.0
600873,梅花生物,2013,2014-03-08,1.0,0.0
600787,中储股份,2013,2014-03-08,0.5,10.0
600532,宏达矿业,2013,2014-03-08,0.7,0.0
600360,华微电子,2013,2014-03-08,0.2,0.0
600183,生益科技,2013,2014-03-08,4.0,0.0
600059,古越龙山,2013,2014-03-08,1.0,0.0
600010,包钢股份,2013,2014-03-08,0.1,0.0
601313,江南嘉捷,2013,2014-03-07,2.5,0.0
002584,西陇科学,2013,2014-03-07,0.3,0.0
002539,云图控股,2013,2014-03-07,2.0,0.0
300085,银之杰,2013,2014-03-07,0.5,10.0
300140,启源装备,2013,2014-03-07,1.0,0.0
002448,中原内配,2013,2014-03-07,2.0,0.0
002036,联创电子,2013,2014-03-07,0.5,0.0
000418,小天鹅A,2013,2014-03-07,3.0,0.0
000062,深圳华强,2013,2014-03-07,3.0,0.0
000002,万科A,2013,2014-03-07,4.1,0.0
000001,平安银行,2013,2014-03-07,1.6,2.0
300046,台基股份,2013,2014-03-06,4.0,0.0
002374,丽鹏股份,2013,2014-03-06,0.5,0.0
002342,巨力索具,2013,2014-03-06,0.2,0.0
002349,精华制药,2013,2014-03-06,0.5,0.0
300184,力源信息,2013,2014-03-06,0.0,5.0
600482,中国动力,2013,2014-03-06,0.7,0.0
000553,沙隆达A,2013,2014-03-06,0.5,0.0
600867,通化东宝,2013,2014-03-06,2.0,1.0
600816,安信信托,2013,2014-03-06,2.0,0.0
600522,中天科技,2013,2014-03-06,1.0,0.0
600099,林海股份,2013,2014-03-06,0.5,0.0
300360,炬华科技,2013,2014-03-05,5.0,5.0
300369,绿盟科技,2013,2014-03-05,2.7,6.0
002678,珠江钢琴,2013,2014-03-05,0.7,0.0
002624,完美世界,2013,2014-03-05,0.5,0.0
300204,舒泰神,2013,2014-03-05,1.0,0.0
300052,中青宝,2013,2014-03-05,0.2,0.0
002268,卫士通,2013,2014-03-05,0.1,0.0
600439,瑞贝卡,2013,2014-03-05,0.8,0.0
600370,三房巷,2013,2014-03-05,0.5,0.0
000965,天保基建,2013,2014-03-05,0.2,0.0
000885,同力水泥,2013,2014-03-05,0.2,0.0
000514,渝开发,2013,2014-03-05,0.3,0.0
000050,深天马A,2013,2014-03-05,1.0,0.0
600295,鄂尔多斯,2013,2014-03-05,1.2,0.0
600663,陆家嘴,2013,2014-03-05,2.3,0.0
600369,西南证券,2013,2014-03-05,1.2,0.0
601388,怡球资源,2013,2014-03-04,0.7,3.0
300358,楚天科技,2013,2014-03-04,4.0,6.0
601636,旗滨集团,2013,2014-03-04,1.8,0.0
002475,立讯精密,2013,2014-03-04,0.7,4.0
002601,佰利联,2013,2014-03-04,0.5,0.0
002131,利欧股份,2013,2014-03-04,0.5,0.0
002117,东港股份,2013,2014-03-04,2.0,2.0
002331,皖通科技,2013,2014-03-04,0.2,0.0
002020,京新药业,2013,2014-03-04,1.0,0.0
600284,浦东建设,2013,2014-03-04,2.1,0.0
000968,*ST煤气,2013,2014-03-04,0.1,0.0
000517,荣安地产,2013,2014-03-04,0.4,0.0
600516,方大炭素,2013,2014-03-04,0.5,0.0
300373,扬杰科技,2013,2014-03-03,2.1,10.0
000043,中航地产,2013,2014-03-01,2.0,0.0
000026,飞亚达A,2013,2014-03-01,1.0,0.0
600647,同达创业,2013,2014-03-01,0.7,0.0
600418,江淮汽车,2013,2014-03-01,2.2,0.0
300334,津膜科技,2013,2014-02-28,0.5,5.0
300278,华昌达,2013,2014-02-28,0.1,0.0
002585,双星新材,2013,2014-02-28,0.3,0.0
300215,电科院,2013,2014-02-28,1.5,10.0
002565,顺灏股份,2013,2014-02-28,1.0,10.0
300174,元力股份,2013,2014-02-28,0.5,0.0
601933,永辉超市,2013,2014-02-28,2.0,10.0
300146,汤臣倍健,2013,2014-02-28,10.0,10.0
300148,天舟文化,2013,2014-02-28,0.5,5.0
002501,利源精制,2013,2014-02-28,1.3,0.0
002491,通鼎互联,2013,2014-02-28,2.0,3.0
002518,科士达,2013,2014-02-28,1.0,4.0
002487,大金重工,2013,2014-02-28,0.1,0.0
300113,顺网科技,2013,2014-02-28,2.5,12.0
002663,普邦股份,2013,2014-02-28,1.1,0.0
002401,中海科技,2013,2014-02-28,0.0,5.0
002363,隆基机械,2013,2014-02-28,0.0,10.0
002361,神剑股份,2013,2014-02-28,1.0,0.0
300039,上海凯宝,2013,2014-02-28,2.6,2.0
002357,富临运业,2013,2014-02-28,1.0,0.0
002381,双箭股份,2013,2014-02-28,2.0,0.0
300014,亿纬锂能,2013,2014-02-28,0.0,10.0
601519,大智慧,2013,2014-02-28,0.0,1.0
300010,立思辰,2013,2014-02-28,0.3,0.0
002582,好想你,2013,2014-02-28,1.0,0.0
300002,神州泰岳,2013,2014-02-28,2.5,10.0
002270,华明装备,2013,2014-02-28,0.5,0.0
300011,鼎汉技术,2013,2014-02-28,0.6,8.0
002419,天虹商场,2013,2014-02-28,3.6,0.0
002258,利尔化学,2013,2014-02-28,1.0,0.0
002296,辉煌科技,2013,2014-02-28,2.8,0.0
002128,露天煤业,2013,2014-02-28,1.0,0.0
002130,沃尔核材,2013,2014-02-28,0.3,0.0
002095,生意宝,2013,2014-02-28,2.0,3.0
601678,滨化股份,2013,2014-02-28,1.5,0.0
002078,太阳纸业,2013,2014-02-28,1.0,10.0
002425,凯撒文化,2013,2014-02-28,0.3,0.0
300294,博雅生物,2013,2014-02-28,5.0,0.0
002643,万润股份,2013,2014-02-28,1.8,0.0
002042,华孚色纺,2013,2014-02-28,0.3,0.0
000988,华工科技,2013,2014-02-28,0.1,0.0
000915,山大华特,2013,2014-02-28,1.0,0.0
000736,中房地产,2013,2014-02-28,0.2,0.0
000599,青岛双星,2013,2014-02-28,0.1,0.0
000565,渝三峡A,2013,2014-02-28,0.5,0.0
600503,华丽家族,2013,2014-02-28,0.1,0.0
600379,宝光股份,2013,2014-02-28,0.2,0.0
600335,国机汽车,2013,2014-02-28,1.8,0.0
600050,中国联通,2013,2014-02-28,0.5,0.0
002671,龙泉股份,2013,2014-02-27,2.0,10.0
002660,茂硕电源,2013,2014-02-27,0.3,3.0
002521,齐峰新材,2013,2014-02-27,2.0,0.0
601369,陕鼓动力,2013,2014-02-27,3.5,0.0
002492,恒基达鑫,2013,2014-02-27,0.3,10.0
300019,硅宝科技,2013,2014-02-27,2.0,0.0
002312,三泰控股,2013,2014-02-27,0.8,0.0
300065,海兰信,2013,2014-02-27,0.5,10.0
603993,洛阳钼业,2013,2014-02-27,1.4,0.0
002065,东华软件,2013,2014-02-27,2.0,10.0
002035,华帝股份,2013,2014-02-27,2.0,2.0
600373,中文传媒,2013,2014-02-27,2.0,8.0
600230,*ST沧大,2013,2014-02-27,0.5,0.0
002658,雪迪龙,2013,2014-02-26,1.0,0.0
002579,中京电子,2013,2014-02-26,0.2,0.0
300155,安居宝,2013,2014-02-26,2.8,10.0
300144,宋城演艺,2013,2014-02-26,1.0,0.0
300245,天玑科技,2013,2014-02-26,1.0,3.0
002180,艾派克,2013,2014-02-26,0.5,0.0
002690,美亚光电,2013,2014-02-26,3.0,3.0
000889,茂业通信,2013,2014-02-26,0.4,0.0
600828,茂业商业,2013,2014-02-26,0.9,0.0
600577,精达股份,2013,2014-02-26,0.2,0.0
300352,北信源,2013,2014-02-25,1.0,10.0
601929,吉视传媒,2013,2014-02-25,0.5,0.0
300178,腾邦国际,2013,2014-02-25,1.5,10.0
300151,昌红科技,2013,2014-02-25,1.0,10.0
002433,太安堂,2013,2014-02-25,0.8,0.0
002026,山东威达,2013,2014-02-25,0.5,0.0
600572,康恩贝,2013,2014-02-25,1.6,0.0
000100,TCL集团,2013,2014-02-25,0.6,0.0
000895,双汇发展,2013,2014-02-25,14.5,0.0
000616,海航投资,2013,2014-02-25,0.2,0.0
000598,兴蓉环境,2013,2014-02-25,0.3,0.0
600773,西藏城投,2013,2014-02-25,0.2,0.0
000049,德赛电池,2013,2014-02-25,2.0,5.0
600660,福耀玻璃,2013,2014-02-25,5.0,0.0
300194,福安药业,2013,2014-02-24,2.0,5.0
300067,安诺其,2013,2014-02-24,1.0,10.0
600481,双良节能,2013,2014-02-24,6.5,0.0
002502,骅威文化,2013,2014-02-22,1.0,10.0
300127,银河磁体,2013,2014-02-22,3.0,10.0
000926,福星股份,2013,2014-02-22,2.0,0.0
000782,美达股份,2013,2014-02-22,0.4,0.0
600861,北京城乡,2013,2014-02-22,1.5,0.0
600807,天业股份,2013,2014-02-22,0.2,0.0
300165,天瑞仪器,2013,2014-02-21,1.2,0.0
000610,西安旅游,2013,2014-02-21,0.3,0.0
600785,新华百货,2013,2014-02-21,3.0,0.0
002538,司尔特,2013,2014-02-20,1.0,0.0
002176,江特电机,2013,2014-02-20,0.2,0.0
002281,光迅科技,2013,2014-02-20,2.5,0.0
600077,宋都股份,2013,2014-02-19,0.4,0.0
300383,光环新网,2013,2014-02-18,3.0,10.0
300266,兴源环境,2013,2014-02-18,0.5,1.0
300074,华平股份,2013,2014-02-18,1.0,5.0
002107,沃华医药,2013,2014-02-18,0.6,0.0
000838,财信发展,2013,2014-02-18,1.0,0.0
000708,大冶特钢,2013,2014-02-18,2.0,0.0
600227,赤天化,2013,2014-02-18,0.2,0.0
300001,特锐德,2013,2014-02-17,1.5,10.0
300054,鼎龙股份,2013,2014-02-15,0.5,5.0
002133,广宇集团,2013,2014-02-15,0.8,0.0
002057,中钢天源,2013,2014-02-15,0.0,10.0
600880,博瑞传播,2013,2014-02-15,2.0,6.0
002389,南洋科技,2013,2014-02-14,0.3,0.0
300247,乐金健康,2013,2014-02-14,2.0,10.0
300192,科斯伍德,2013,2014-02-13,0.5,0.0
002213,特尔佳,2013,2014-02-13,0.5,0.0
002369,卓翼科技,2013,2014-02-12,1.1,10.0
002664,信质电机,2013,2014-02-11,2.2,0.0
300263,隆华节能,2013,2014-02-11,1.6,10.0
000721,西安饮食,2013,2014-02-11,0.9,10.0
002247,帝龙文化,2013,2014-02-10,1.0,10.0
002196,方正电机,2013,2014-02-10,1.0,0.0
002581,未名医药,2013,2014-02-08,5.0,0.0
002426,胜利精密,2013,2014-02-08,1.0,10.0
600305,恒顺醋业,2013,2014-02-08,0.4,0.0
300228,富瑞特装,2013,2014-01-30,1.5,0.0
002408,齐翔腾达,2013,2014-01-30,1.6,0.0
002346,柘中股份,2013,2014-01-30,0.0,10.0
600794,保税科技,2013,2014-01-30,1.1,0.0
603077,和邦生物,2013,2014-01-29,0.0,10.0
300168,万达信息,2013,2014-01-29,1.0,10.0
002354,天神娱乐,2013,2014-01-29,0.1,0.0
002280,联络互动,2013,2014-01-29,4.0,0.0
002245,澳洋顺昌,2013,2014-01-29,0.8,0.0
600168,武汉控股,2013,2014-01-29,0.5,0.0
300267,尔康制药,2013,2014-01-28,1.0,9.0
300251,光线传媒,2013,2014-01-28,1.0,10.0
002592,八菱科技,2013,2014-01-28,3.0,0.0
300197,铁汉生态,2013,2014-01-28,1.0,6.0
002219,恒康医疗,2013,2014-01-28,1.0,4.0
300477,合纵科技,2013,2014-01-28,2.0,0.0
002208,合肥城建,2013,2014-01-28,1.0,0.0
002014,永新股份,2013,2014-01-28,3.0,0.0
000975,银泰资源,2013,2014-01-28,2.0,0.0
600382,广东明珠,2013,2014-01-28,0.3,0.0
300343,联创互联,2013,2014-01-27,4.0,10.0
300274,阳光电源,2013,2014-01-27,1.2,10.0
300044,赛为智能,2013,2014-01-27,0.2,0.0
300292,吴通控股,2013,2014-01-25,1.0,5.0
300123,太阳鸟,2013,2014-01-25,0.5,10.5
002391,长青股份,2013,2014-01-25,3.0,5.0
002555,三七互娱,2013,2014-01-24,2.0,0.0
300017,网宿科技,2013,2014-01-24,2.0,10.0
300058,蓝色光标,2013,2014-01-24,2.0,10.0
002148,北纬通信,2013,2014-01-24,1.5,10.0
000690,宝新能源,2013,2014-01-24,3.0,0.0
300137,先河环保,2013,2014-01-22,0.5,6.0
002473,圣莱达,2013,2014-01-22,1.8,0.0
300030,阳普医疗,2013,2014-01-22,0.5,10.0
300213,佳讯飞鸿,2013,2014-01-22,0.6,10.0
002178,延华智能,2013,2014-01-22,0.0,11.0
000860,顺鑫农业,2013,2014-01-22,1.0,0.0
300348,长亮科技,2013,2014-01-21,1.0,0.0
300339,润和软件,2013,2014-01-21,4.0,5.0
002648,卫星石化,2013,2014-01-21,3.5,10.0
300126,锐奇股份,2013,2014-01-21,0.0,10.0
002433,太安堂,2013,2014-01-21,0.0,10.0
300095,华伍股份,2013,2014-01-21,1.0,10.0
300108,双龙股份,2013,2014-01-21,1.0,0.0
300198,纳川股份,2013,2014-01-20,1.0,10.0
300163,先锋新材,2013,2014-01-20,1.0,10.0
002195,二三四五,2013,2014-01-20,1.0,0.0
300298,三诺生物,2013,2014-01-18,5.0,5.0
300119,瑞普生物,2013,2014-01-18,2.0,10.0
300090,盛运环保,2013,2014-01-18,0.0,8.0
300336,新文化,2013,2014-01-16,5.0,10.0
300196,长海股份,2013,2014-01-16,2.0,6.0
002198,嘉应制药,2013,2014-01-16,0.8,10.0
300259,新天科技,2013,2014-01-15,1.1,5.0
300063,天龙集团,2013,2014-01-15,1.0,10.0
300225,金力泰,2013,2014-01-14,3.0,10.0
300145,中金环境,2013,2014-01-14,2.0,8.0
002452,长高集团,2013,2014-01-14,1.0,10.0
000692,惠天热电,2013,2014-01-14,1.0,10.0
300079,数码视讯,2013,2014-01-13,1.0,10.0
002514,宝馨科技,2013,2014-01-11,2.0,10.0
300306,远方光电,2013,2014-01-10,2.2,0.0
002631,德尔未来,2013,2014-01-10,1.0,10.0
300031,宝通科技,2013,2014-01-10,3.0,10.0
002453,天马精化,2013,2014-01-09,0.0,10.0
002367,康力电梯,2013,2014-01-09,3.0,10.0
002681,奋达科技,2013,2014-01-08,3.0,10.0
300295,三六五网,2013,2014-01-08,10.0,0.0
300166,东方国信,2013,2014-01-07,0.0,10.0
300121,阳谷华泰,2013,2014-01-07,0.6,10.0
300253,卫宁健康,2013,2014-01-07,2.0,10.0
000584,友利控股,2013,2014-01-07,8.0,5.0
002564,天沃科技,2013,2014-01-04,0.4,10.0
002224,三力士,2013,2014-01-04,1.0,10.0
300181,佐力药业,2013,2014-01-04,5.0,12.0
002553,南方轴承,2013,2014-01-03,4.5,10.0
002379,*ST鲁丰,2013,2014-01-03,0.0,10.0
002239,奥特佳,2013,2014-01-03,0.3,11.0
002486,嘉麟杰,2013,2013-12-31,0.8,10.0
300076,GQY视讯,2013,2013-12-31,1.0,10.0
600153,建发股份,2013,2013-12-28,2.0,0.0
300284,苏交科,2013,2013-12-27,2.0,10.0
300286,安科瑞,2013,2013-12-24,4.0,10.0
000612,焦作万方,2013,2013-10-30,2.5,8.0
600216,浙江医药,2013,2013-08-31,0.0,8.0
601238,广汽集团,2013,2013-08-30,0.6,0.0
000338,潍柴动力,2013,2013-08-30,1.0,0.0
601318,中国平安,2013,2013-08-30,2.0,0.0
600871,石化油服,2013,2013-08-30,0.0,5.0
002638,勤上光电,2013,2013-08-29,0.5,0.0
002352,鼎泰新材,2013,2013-08-29,2.5,0.0
002443,金洲管道,2013,2013-08-29,1.0,2.0
000883,湖北能源,2013,2013-08-29,0.8,0.0
600882,广泽股份,2013,2013-08-29,2.0,0.0
600688,上海石化,2013,2013-08-29,0.5,5.0
002484,江海股份,2013,2013-08-28,0.5,0.0
600193,创兴资源,2013,2013-08-28,0.4,3.0
601515,东风股份,2013,2013-08-27,6.5,0.0
600340,华夏幸福,2013,2013-08-27,1.5,5.0
000159,国际实业,2013,2013-08-27,0.2,0.0
600028,中国石化,2013,2013-08-26,0.9,0.0
601877,正泰电器,2013,2013-08-24,4.0,0.0
002224,三力士,2013,2013-08-24,0.0,5.0
002246,北化股份,2013,2013-08-24,0.3,0.0
600280,中央商场,2013,2013-08-24,1.0,10.0
300315,掌趣科技,2013,2013-08-23,0.0,8.0
002697,红旗连锁,2013,2013-08-23,0.9,10.0
300086,康芝药业,2013,2013-08-23,2.0,0.0
002568,百润股份,2013,2013-08-23,2.5,0.0
002132,恒星科技,2013,2013-08-23,0.5,0.0
601857,中国石油,2013,2013-08-23,1.6,0.0
600578,京能电力,2013,2013-08-23,1.0,10.0
601928,凤凰传媒,2013,2013-08-22,1.0,0.0
002179,中航光电,2013,2013-08-22,1.0,0.0
002612,朗姿股份,2013,2013-08-20,3.5,0.0
002444,巨星科技,2013,2013-08-20,0.0,10.0
002440,闰土股份,2013,2013-08-20,0.0,10.0
000655,金岭矿业,2013,2013-08-20,1.0,0.0
600305,恒顺醋业,2013,2013-08-20,0.0,10.0
600677,航天通信,2013,2013-08-17,0.8,0.0
002452,长高集团,2013,2013-08-15,1.0,0.0
600637,东方明珠,2013,2013-08-15,0.5,0.0
600329,中新药业,2013,2013-08-15,1.0,0.0
002359,齐星铁塔,2013,2013-08-14,1.0,10.0
002671,龙泉股份,2013,2013-08-13,2.0,10.0
002653,海思科,2013,2013-08-13,0.0,3.5
002394,联发股份,2013,2013-08-13,2.0,0.0
002230,科大讯飞,2013,2013-08-10,1.5,0.0
002414,高德红外,2013,2013-08-09,0.0,10.0
002085,万丰奥威,2013,2013-08-07,5.0,0.0
002628,成都路桥,2013,2013-08-03,0.0,8.0
600248,延长化建,2013,2013-08-01,1.0,0.0
600823,世茂股份,2013,2013-07-31,0.9,0.0
600246,万通地产,2013,2013-07-31,0.7,0.0
002303,美盈森,2013,2013-07-24,0.0,10.0
000603,盛达矿业,2013,2013-07-16,10.0,0.0
300052,中青宝,2013,2013-07-09,0.0,10.0
000979,中弘股份,2013,2013-07-09,2.3,9.0
600187,国中水务,2013,2013-07-09,0.0,15.0
300285,国瓷材料,2013,2013-07-08,0.0,10.0
002465,海格通信,2013,2013-07-06,0.0,10.0
002266,浙富控股,2013,2013-07-06,0.5,10.0
002700,新疆浩源,2013,2013-07-05,0.0,6.0
300097,智云股份,2013,2013-07-02,0.0,10.0
300111,向日葵,2013,2013-07-02,0.0,12.0
000049,德赛电池,2013,2013-04-23,3.0,0.0
600016,民生银行,2013,2013-03-29,1.6,0.0
300427,红相电力,2014,2015-07-01,1.8,0.0
002762,金发拉比,2014,2015-06-15,2.5,7.5
600371,万向德农,2014,2015-06-13,0.4,0.0
002755,东方新星,2014,2015-06-10,0.8,0.0
002759,天际股份,2014,2015-06-09,1.1,0.0
600256,广汇能源,2014,2015-06-09,0.5,0.0
300470,日机密封,2014,2015-06-06,4.5,0.0
300459,金科娱乐,2014,2015-06-06,1.0,0.0
002751,易尚展示,2014,2015-06-03,1.0,0.0
601689,拓普集团,2014,2015-05-30,1.9,0.0
603355,莱克电气,2014,2015-05-29,1.8,0.0
603808,歌力思,2014,2015-05-22,2.5,0.0
300422,博世科,2014,2015-05-18,0.6,0.0
300441,鲍斯股份,2014,2015-05-15,1.0,0.0
300449,汉邦高科,2014,2015-05-14,1.0,0.0
002748,世龙实业,2014,2015-05-07,1.5,0.0
300445,康斯特,2014,2015-05-07,1.5,0.0
603025,大豪科技,2014,2015-05-01,3.4,0.0
603010,万盛股份,2014,2015-04-30,1.3,0.0
603869,北部湾旅,2014,2015-04-30,0.8,0.0
603729,龙韵股份,2014,2015-04-30,1.3,0.0
601616,广电电气,2014,2015-04-30,0.5,0.0
601933,永辉超市,2014,2015-04-30,1.5,0.0
601989,中国重工,2014,2015-04-30,0.4,0.0
002228,合兴包装,2014,2015-04-30,1.0,0.0
601001,大同煤业,2014,2015-04-30,0.3,0.0
002022,科华生物,2014,2015-04-30,2.0,0.0
600900,长江电力,2014,2015-04-30,3.8,0.0
600020,中原高速,2014,2015-04-30,1.2,0.0
600485,信威集团,2014,2015-04-30,0.1,0.0
600562,国睿科技,2014,2015-04-30,1.7,0.0
000899,赣能股份,2014,2015-04-30,1.0,0.0
000876,新希望,2014,2015-04-30,2.5,0.0
000809,铁岭新城,2014,2015-04-30,1.0,5.0
000760,斯太尔,2014,2015-04-30,0.0,4.0
000723,美锦能源,2014,2015-04-30,0.1,0.0
000599,青岛双星,2014,2015-04-30,0.1,0.0
600851,海欣股份,2014,2015-04-30,1.0,0.0
